Order ID,Order Date,Ship Date,Customer ID
CA-2015-167374,3/26/2015,3/30/2015,GM-14500
CA-2014-116568,12/14/2014,12/20/2014,BM-11785
CA-2015-147102,9/19/2015,9/26/2015,NH-18610
CA-2017-132213,4/25/2017,4/26/2017,PN-18775
CA-2014-138450,10/18/2014,10/22/2014,EH-13765
CA-2015-153073,11/13/2015,11/13/2015,HA-14905
CA-2016-147970,1/31/2016,2/2/2016,AB-10150
CA-2016-150658,11/17/2016,11/22/2016,MS-17365
CA-2017-125640,7/25/2017,7/29/2017,DD-13570
CA-2017-154137,11/11/2017,11/17/2017,MT-17815
CA-2015-127173,9/26/2015,10/3/2015,GM-14500
CA-2014-149538,4/4/2014,4/8/2014,KB-16585
CA-2014-160766,9/14/2014,9/14/2014,DM-13015
CA-2017-146626,12/29/2017,1/5/2018,BP-11185
CA-2015-123330,6/21/2015,6/27/2015,EP-13915
CA-2017-155607,11/26/2017,11/30/2017,FG-14260
CA-2016-151323,10/23/2016,10/28/2016,AB-10255
CA-2015-146696,12/14/2015,12/19/2015,RD-19480
CA-2016-128972,11/13/2016,11/17/2016,TS-21430
CA-2017-128335,9/29/2017,10/5/2017,JA-15970
CA-2015-154886,11/8/2015,11/12/2015,SW-20455
CA-2016-111213,4/1/2016,4/5/2016,FP-14320
CA-2017-161333,2/2/2017,2/7/2017,JL-15835
CA-2017-128734,12/24/2017,12/31/2017,JL-15175
CA-2014-141796,6/21/2014,6/21/2014,JG-15160
CA-2017-125101,3/6/2017,3/10/2017,SH-19975
CA-2017-169929,9/25/2017,9/28/2017,LS-17200
US-2014-121566,6/30/2014,7/6/2014,CS-11860
US-2015-124219,8/7/2015,8/8/2015,KW-16570
CA-2017-163006,6/30/2017,7/4/2017,GH-14410
CA-2015-156146,10/26/2015,10/30/2015,AG-10495
CA-2014-111192,7/30/2014,8/5/2014,TS-21430
CA-2016-115378,11/18/2016,11/23/2016,AJ-10945
CA-2015-161627,7/6/2015,7/11/2015,SJ-20215
CA-2014-121006,11/10/2014,11/16/2014,SC-20020
CA-2016-122903,5/27/2016,5/29/2016,LA-16780
CA-2015-107741,3/8/2015,3/10/2015,FC-14335
CA-2017-106432,10/19/2017,10/24/2017,CA-12265
CA-2016-148908,11/5/2016,11/8/2016,JH-15985
CA-2016-123015,12/26/2016,12/30/2016,AJ-10795
US-2015-120502,4/13/2015,4/19/2015,BT-11395
CA-2017-108749,9/12/2017,9/15/2017,DJ-13510
CA-2017-163335,9/24/2017,9/27/2017,AG-10675
CA-2015-134719,10/10/2015,10/15/2015,JD-15790
US-2015-154389,11/27/2015,12/3/2015,EH-14125
CA-2015-115567,9/13/2015,9/18/2015,ZC-21910
US-2017-136679,11/14/2017,11/18/2017,XP-21865
US-2017-141943,5/5/2017,5/9/2017,DK-12985
CA-2014-101560,11/28/2014,12/1/2014,CS-12250
CA-2014-159709,5/10/2014,5/15/2014,AI-10855
CA-2016-103982,3/3/2016,3/8/2016,AA-10315
CA-2015-142454,8/15/2015,8/19/2015,RE-19450
CA-2015-102015,9/12/2015,9/18/2015,TM-21010
CA-2015-156755,1/12/2015,1/18/2015,YS-21880
CA-2015-130876,5/12/2015,5/16/2015,AZ-10750
CA-2016-145898,9/26/2016,9/26/2016,CM-12445
US-2017-159562,9/9/2017,9/15/2017,JB-16000
CA-2017-134635,4/15/2017,4/17/2017,NS-18640
CA-2017-167080,6/10/2017,6/14/2017,LC-16930
CA-2017-145653,9/1/2017,9/1/2017,CA-12775
CA-2014-140487,6/14/2014,6/20/2014,SR-20425
CA-2017-117401,5/18/2017,5/22/2017,PP-18955
US-2017-109582,9/12/2017,9/17/2017,JM-15865
CA-2016-119865,6/21/2016,6/26/2016,AS-10090
US-2014-147648,11/26/2014,12/1/2014,LS-16975
CA-2017-124436,3/19/2017,3/22/2017,SA-20830
CA-2014-115084,10/18/2014,10/22/2014,LS-17200
CA-2017-131037,8/22/2017,8/23/2017,TM-21490
CA-2016-111143,11/19/2016,11/22/2016,TT-21265
CA-2014-166744,9/20/2014,9/24/2014,DN-13690
CA-2016-116561,9/11/2016,9/17/2016,EB-14110
CA-2016-110730,9/23/2016,9/26/2016,CM-11815
CA-2017-146367,8/4/2017,8/8/2017,HM-14860
CA-2016-149454,7/25/2016,7/26/2016,KM-16375
CA-2016-156265,8/2/2016,8/4/2016,BF-11020
US-2015-168914,5/21/2015,5/27/2015,JE-15745
US-2017-110989,11/3/2017,11/5/2017,EJ-14155
CA-2015-106215,4/16/2015,4/21/2015,BN-11470
US-2016-169369,12/12/2016,12/18/2016,EC-14050
CA-2015-132318,10/30/2015,11/2/2015,TT-21220
US-2014-131982,3/7/2014,3/11/2014,NP-18685
CA-2015-125185,3/5/2015,3/7/2015,AH-10195
CA-2016-130078,8/8/2016,8/14/2016,CC-12145
US-2017-114034,1/3/2017,1/8/2017,DL-13315
US-2017-115595,10/9/2017,10/11/2017,XP-21865
CA-2017-158722,10/20/2017,10/26/2017,MA-17560
CA-2014-105165,9/7/2014,9/10/2014,SZ-20035
CA-2017-147452,9/30/2017,10/3/2017,CS-11845
US-2017-114657,11/16/2017,11/21/2017,MH-18115
CA-2017-144484,9/11/2017,9/11/2017,CB-12025
CA-2017-125913,1/16/2017,1/16/2017,JO-15145
US-2016-158309,11/26/2016,11/29/2016,PA-19060
CA-2015-162887,11/7/2015,11/9/2015,SV-20785
CA-2017-147333,12/14/2017,12/20/2017,KL-16555
CA-2014-113859,9/13/2014,9/17/2014,BC-11125
CA-2014-159681,12/7/2014,12/13/2014,PO-18850
US-2017-104094,9/7/2017,9/11/2017,AG-10675
CA-2017-152709,10/7/2017,10/12/2017,DB-13210
CA-2015-105158,9/5/2015,9/10/2015,SP-20860
CA-2014-133424,3/30/2014,4/4/2014,Dl-13600
CA-2017-105991,5/5/2017,5/6/2017,LH-17020
US-2017-136784,4/30/2017,5/5/2017,AD-10180
CA-2014-146283,9/8/2014,9/15/2014,KT-16465
CA-2017-151218,6/20/2017,6/23/2017,PJ-19015
CA-2015-111073,12/26/2015,12/30/2015,MC-18100
CA-2017-144883,8/15/2017,8/19/2017,BO-11350
CA-2017-142174,3/4/2017,3/9/2017,DP-13000
CA-2017-108791,7/27/2017,7/31/2017,TM-21490
CA-2016-106656,9/23/2016,9/26/2016,DV-13045
CA-2016-113831,5/30/2016,6/3/2016,AH-10690
US-2014-139500,11/16/2014,11/20/2014,AB-10165
US-2014-166310,9/21/2014,9/23/2014,JS-15940
US-2016-168410,2/21/2016,2/26/2016,BV-11245
CA-2017-131254,11/19/2017,11/21/2017,NC-18415
CA-2016-123414,8/21/2016,8/27/2016,SU-20665
CA-2017-137876,4/30/2017,5/5/2017,DJ-13510
CA-2016-154060,5/2/2016,5/8/2016,DL-12865
US-2017-162558,10/2/2017,10/5/2017,Dp-13240
CA-2017-134439,9/18/2017,9/23/2017,TM-21010
CA-2015-119508,12/4/2015,12/9/2015,TZ-21580
CA-2015-152681,1/17/2015,1/22/2015,SC-20260
CA-2014-130813,1/6/2014,1/8/2014,LS-17230
CA-2015-120320,3/5/2015,3/9/2015,MV-18190
CA-2016-111941,12/25/2016,12/28/2016,BD-11620
CA-2016-123120,9/4/2016,9/8/2016,CV-12295
CA-2014-103331,8/26/2014,9/1/2014,KB-16315
CA-2015-169278,5/21/2015,5/25/2015,ME-18010
CA-2017-111577,10/16/2017,10/21/2017,AJ-10780
CA-2015-146486,11/9/2015,11/14/2015,DV-13465
US-2014-168501,11/21/2014,11/27/2014,JK-15325
CA-2015-112053,10/11/2015,10/13/2015,SH-20395
CA-2017-108539,3/21/2017,3/23/2017,SC-20725
CA-2015-149811,1/4/2015,1/10/2015,CS-12250
US-2017-103814,12/9/2017,12/16/2017,LH-16900
CA-2016-123932,9/6/2016,9/12/2016,YC-21895
US-2016-101616,9/3/2016,9/6/2016,CY-12745
CA-2014-113768,5/13/2014,5/19/2014,AH-10030
CA-2016-138037,9/29/2016,10/3/2016,AR-10540
CA-2014-150490,8/5/2014,8/11/2014,SS-20590
US-2017-126060,4/14/2017,4/18/2017,DW-13585
CA-2017-100951,6/9/2017,6/10/2017,NC-18625
CA-2016-122017,12/29/2016,1/2/2017,CD-11920
CA-2014-123477,1/18/2014,1/21/2014,DW-13195
CA-2016-107790,11/20/2016,11/24/2016,EH-13990
CA-2017-158071,6/10/2017,6/15/2017,BD-11320
CA-2017-147403,9/10/2017,9/13/2017,KH-16630
US-2017-136721,4/8/2017,4/12/2017,NH-18610
CA-2015-118738,10/24/2015,10/30/2015,AG-10495
CA-2017-134152,5/27/2017,5/31/2017,RP-19855
CA-2014-125542,12/5/2014,12/7/2014,NB-18655
CA-2016-136021,8/14/2016,8/18/2016,JM-15580
CA-2016-149195,9/5/2016,9/7/2016,DM-13525
CA-2017-161410,6/26/2017,7/3/2017,CC-12220
CA-2017-152786,3/12/2017,3/17/2017,GA-14725
CA-2017-164707,2/18/2017,2/21/2017,CV-12805
CA-2017-163874,11/10/2017,11/12/2017,NC-18535
US-2014-123183,11/19/2014,11/25/2014,GR-14560
CA-2014-104829,11/18/2014,11/21/2014,JG-15805
US-2016-147340,9/24/2016,9/24/2016,EB-13750
CA-2016-145492,11/20/2016,11/27/2016,MC-17605
CA-2016-163202,9/27/2016,10/2/2016,BM-11650
CA-2016-117681,4/9/2016,4/14/2016,HF-14995
CA-2017-132262,9/21/2017,9/23/2017,ML-18265
CA-2017-123043,8/24/2017,8/29/2017,AH-10195
US-2016-143280,2/22/2016,2/26/2016,TZ-21580
CA-2017-108854,12/8/2017,12/14/2017,DM-13345
CA-2017-166856,9/18/2017,9/22/2017,TS-21505
CA-2016-153157,9/11/2016,9/14/2016,TB-21625
US-2017-125647,9/23/2017,9/28/2017,LC-16870
CA-2014-132542,10/6/2014,10/8/2014,AM-10360
CA-2015-110877,10/23/2015,10/26/2015,JE-15715
US-2016-151827,3/31/2016,4/2/2016,CS-11950
US-2016-163258,12/29/2016,1/2/2017,PF-19225
CA-2017-103009,11/3/2017,11/5/2017,PJ-18835
US-2017-120649,1/20/2017,1/26/2017,JF-15490
CA-2016-153598,12/3/2016,12/6/2016,NM-18520
US-2016-108497,6/14/2016,6/14/2016,MH-17290
CA-2016-113096,9/2/2016,9/4/2016,SZ-20035
CA-2014-136861,9/5/2014,9/7/2014,PR-18880
CA-2017-117422,10/21/2017,10/25/2017,FC-14245
CA-2017-129707,4/25/2017,4/29/2017,LH-16750
CA-2015-160171,10/19/2015,10/24/2015,RM-19675
CA-2014-103317,7/5/2014,7/8/2014,DM-13525
CA-2016-167115,4/4/2016,4/9/2016,EH-14185
US-2017-153633,11/13/2017,11/18/2017,TC-21295
CA-2017-155929,9/9/2017,9/13/2017,AI-10855
CA-2015-148712,4/17/2015,4/23/2015,JM-15535
CA-2016-128307,7/25/2016,7/29/2016,BE-11335
US-2016-127425,8/26/2016,8/31/2016,DR-12880
US-2014-119081,9/12/2014,9/19/2014,TA-21385
CA-2016-140613,7/22/2016,7/29/2016,KN-16705
US-2017-108700,5/19/2017,5/23/2017,PJ-18835
CA-2017-160962,4/28/2017,5/2/2017,MC-17605
CA-2017-130631,12/29/2017,1/2/2018,BS-11755
CA-2017-116680,9/4/2017,9/6/2017,PK-19075
US-2014-107405,3/21/2014,3/25/2014,TS-21205
CA-2017-101574,9/28/2017,10/4/2017,BD-11725
CA-2014-146591,1/19/2014,1/20/2014,TS-21340
CA-2014-107706,2/14/2014,2/19/2014,ST-20530
CA-2016-122448,6/9/2016,6/14/2016,DB-13210
CA-2014-132451,9/26/2014,9/27/2014,KF-16285
CA-2016-158547,5/30/2016,6/4/2016,JM-16195
CA-2017-116946,12/19/2017,12/23/2017,TS-21505
CA-2017-121741,12/26/2017,12/26/2017,YC-21895
CA-2017-169691,6/15/2017,6/18/2017,Dp-13240
CA-2016-121356,11/20/2016,11/24/2016,SJ-20500
CA-2014-101770,3/31/2014,4/4/2014,KB-16240
CA-2017-105487,10/8/2017,10/14/2017,CS-12250
CA-2017-148999,1/30/2017,2/4/2017,EB-13870
CA-2014-107573,12/12/2014,12/17/2014,PB-19150
CA-2015-156608,10/24/2015,10/29/2015,MT-18070
CA-2017-134495,4/1/2017,4/4/2017,BF-11020
CA-2017-164098,1/26/2017,1/27/2017,CG-12520
CA-2014-105249,11/28/2014,11/28/2014,DH-13675
CA-2015-113523,9/4/2015,9/8/2015,SC-20440
CA-2017-117821,6/12/2017,6/16/2017,HG-15025
CA-2017-164378,7/15/2017,7/18/2017,MM-18055
CA-2017-127782,11/2/2017,11/6/2017,TH-21115
US-2016-162026,10/8/2016,10/8/2016,JE-15745
CA-2016-150000,4/8/2016,4/14/2016,PG-18820
CA-2015-168529,10/8/2015,10/12/2015,MB-17305
US-2017-152569,5/15/2017,5/20/2017,JD-16015
US-2014-137680,2/24/2014,3/2/2014,JH-15430
CA-2015-103177,5/30/2015,6/1/2015,EN-13780
US-2016-138408,11/18/2016,11/21/2016,KC-16255
CA-2017-117667,12/4/2017,12/9/2017,MS-17980
CA-2016-110982,6/5/2016,6/7/2016,CK-12205
CA-2016-147123,12/10/2016,12/12/2016,SJ-20125
CA-2017-154501,4/30/2017,5/5/2017,EA-14035
CA-2017-166933,4/24/2017,4/28/2017,MG-17890
CA-2015-142055,5/8/2015,5/10/2015,AB-10255
CA-2015-137106,3/31/2015,4/4/2015,SC-20260
CA-2017-136609,8/6/2017,8/11/2017,TB-21355
CA-2017-160885,12/2/2017,12/6/2017,JK-16090
US-2016-167472,6/6/2016,6/7/2016,CK-12595
CA-2015-120551,4/13/2015,4/20/2015,SS-20590
US-2017-150595,5/22/2017,5/26/2017,LE-16810
CA-2016-134936,12/19/2016,12/25/2016,ES-14080
CA-2017-102967,9/22/2017,9/26/2017,MG-17890
CA-2017-151008,9/7/2017,9/8/2017,JM-16195
CA-2014-159800,11/28/2014,12/1/2014,SG-20470
US-2014-159618,11/12/2014,11/16/2014,DB-12970
CA-2017-116113,10/2/2017,10/6/2017,JW-15220
CA-2015-125066,12/14/2015,12/18/2015,KD-16495
US-2015-114741,12/6/2015,12/10/2015,IL-15100
CA-2017-133263,3/31/2017,4/2/2017,JE-15610
CA-2017-157966,3/13/2017,3/13/2017,SU-20665
CA-2014-151162,12/5/2014,12/9/2014,EA-14035
CA-2016-136686,12/12/2016,12/16/2016,RF-19840
CA-2017-137498,9/9/2017,9/14/2017,LC-17050
CA-2017-163818,10/4/2017,10/8/2017,PS-18970
CA-2016-161158,5/9/2016,5/13/2016,PS-18970
CA-2014-116673,12/15/2014,12/19/2014,JO-15280
CA-2017-105333,11/30/2017,12/4/2017,VP-21730
CA-2015-149993,3/19/2015,3/20/2015,GA-14725
CA-2014-168158,7/19/2014,7/24/2014,EM-14140
CA-2016-115224,12/8/2016,12/11/2016,DB-13615
CA-2014-164742,10/13/2014,10/18/2014,ML-17395
US-2017-108014,11/19/2017,11/25/2017,JH-15430
CA-2017-160325,9/24/2017,9/24/2017,BP-11095
CA-2015-159779,9/25/2015,9/29/2015,SB-20185
CA-2017-151176,2/13/2017,2/20/2017,SV-20785
CA-2014-108903,10/3/2014,10/3/2014,DO-13435
CA-2016-117919,8/27/2016,8/29/2016,TB-21355
CA-2015-142475,12/3/2015,12/7/2015,BS-11380
CA-2016-134516,9/20/2016,9/25/2016,FM-14215
CA-2017-105193,3/25/2017,3/31/2017,JL-15835
CA-2015-168634,12/6/2015,12/11/2015,AF-10870
CA-2017-117198,8/31/2017,9/5/2017,BG-11035
CA-2015-145828,10/5/2015,10/7/2015,MB-17305
CA-2017-121027,8/18/2017,8/22/2017,HW-14935
CA-2016-147431,2/2/2016,2/7/2016,AB-10105
CA-2016-158001,8/23/2016,8/27/2016,JP-15460
CA-2017-125745,6/30/2017,7/4/2017,DV-13045
CA-2015-101154,9/18/2015,9/21/2015,CM-12190
US-2016-124163,9/25/2016,9/30/2016,SC-20695
CA-2016-121748,10/24/2016,10/28/2016,VW-21775
CA-2014-126683,9/29/2014,10/1/2014,PP-18955
CA-2017-148810,6/26/2017,7/1/2017,DR-12880
US-2016-146066,8/21/2016,8/23/2016,RB-19465
CA-2014-127614,2/11/2014,2/15/2014,NF-18385
CA-2016-101742,9/23/2016,9/28/2016,CR-12580
CA-2015-134943,12/5/2015,12/6/2015,SU-20665
CA-2017-123022,9/3/2017,9/8/2017,SC-20050
CA-2017-113208,3/26/2017,4/2/2017,ML-18040
CA-2014-154893,12/21/2014,12/27/2014,GM-14440
CA-2014-147900,9/23/2014,9/28/2014,JK-15640
CA-2017-106355,4/2/2017,4/5/2017,AT-10435
CA-2016-127985,4/1/2016,4/5/2016,DB-12910
CA-2015-166604,5/15/2015,5/20/2015,AH-10690
CA-2017-120719,3/23/2017,3/26/2017,SJ-20125
CA-2017-127117,4/14/2017,4/19/2017,HM-14860
CA-2015-104241,1/4/2015,1/9/2015,AG-10495
CA-2017-168179,11/2/2017,11/7/2017,JB-16000
CA-2017-142342,7/17/2017,7/19/2017,AJ-10795
CA-2017-109099,10/6/2017,10/11/2017,MM-18280
US-2014-134187,11/4/2014,11/11/2014,TH-21235
CA-2016-145261,12/18/2016,12/21/2016,AH-10120
CA-2016-108875,9/24/2016,10/1/2016,CL-12700
CA-2016-141957,7/21/2016,7/21/2016,JG-15310
CA-2016-142405,6/11/2016,6/15/2016,SE-20110
CA-2015-141012,6/9/2015,6/11/2015,TG-21640
CA-2017-127922,10/27/2017,11/3/2017,SH-19975
CA-2016-146318,1/22/2016,1/27/2016,MC-17275
CA-2014-135993,5/28/2014,6/2/2014,PJ-18835
CA-2014-126802,12/29/2014,1/5/2015,ZC-21910
CA-2016-143924,7/28/2016,8/3/2016,SC-20680
CA-2016-141551,9/24/2016,9/30/2016,BP-11230
CA-2014-164315,4/2/2014,4/8/2014,RD-19585
CA-2015-131072,11/5/2015,11/5/2015,KL-16645
CA-2014-131541,7/28/2014,7/28/2014,CK-12205
CA-2015-119550,12/26/2015,12/31/2015,RB-19705
US-2015-138093,12/10/2015,12/16/2015,KM-16225
CA-2016-126165,5/5/2016,5/7/2016,AH-10465
CA-2017-126123,10/14/2017,10/18/2017,AG-10765
CA-2016-143441,11/5/2016,11/5/2016,EB-14170
CA-2017-148320,11/3/2017,11/8/2017,PG-18895
CA-2016-125661,11/24/2016,11/26/2016,CA-12055
US-2014-123519,12/14/2014,12/21/2014,SS-20875
CA-2014-155593,11/3/2014,11/8/2014,RP-19390
CA-2017-136000,9/22/2017,9/25/2017,SC-20440
US-2015-160857,5/8/2015,5/15/2015,NW-18400
CA-2017-115805,7/31/2017,7/31/2017,KW-16435
US-2014-143707,3/1/2014,3/5/2014,HR-14770
CA-2017-116939,9/25/2017,9/29/2017,AG-10900
CA-2015-124107,10/9/2015,10/12/2015,BM-11650
CA-2017-126550,3/29/2017,4/2/2017,RD-19720
CA-2015-138674,11/14/2015,11/17/2015,KB-16585
CA-2016-165820,9/26/2016,9/30/2016,DW-13585
CA-2014-103191,9/22/2014,9/27/2014,VG-21805
CA-2015-103933,9/25/2015,9/27/2015,DR-12880
CA-2015-110548,5/4/2015,5/8/2015,AH-10690
CA-2017-117324,12/8/2017,12/13/2017,JP-15520
CA-2017-143574,6/29/2017,7/2/2017,DR-12880
CA-2014-111773,6/29/2014,7/3/2014,JK-15625
CA-2014-148614,1/20/2014,1/25/2014,MV-17485
CA-2017-156139,12/31/2016,1/6/2017,BP-11155
US-2017-147886,3/28/2017,3/31/2017,DH-13075
CA-2016-113733,12/8/2016,12/12/2016,LH-16900
CA-2017-104913,11/18/2017,11/22/2017,DK-13090
CA-2014-145800,5/30/2014,6/5/2014,SS-20410
CA-2016-125850,1/22/2016,1/28/2016,FP-14320
CA-2016-118514,2/3/2016,2/10/2016,LC-17050
CA-2015-150749,3/29/2015,4/3/2015,AS-10240
CA-2014-163748,10/14/2014,10/18/2014,HG-15025
CA-2015-119634,8/11/2015,8/16/2015,BW-11065
CA-2015-149300,11/22/2015,11/23/2015,BH-11710
US-2016-111528,12/30/2016,12/30/2016,JP-16135
CA-2017-158169,8/12/2017,8/15/2017,JM-16195
CA-2015-162047,11/3/2015,11/5/2015,FH-14365
CA-2015-117772,9/10/2015,9/12/2015,MC-17575
US-2014-126340,11/8/2014,11/14/2014,EB-13870
CA-2016-149685,10/8/2016,10/15/2016,PM-19135
CA-2017-126396,9/8/2017,9/12/2017,AR-10345
CA-2015-154900,2/25/2015,3/1/2015,SS-20875
CA-2015-103835,9/24/2015,9/28/2015,SC-20440
CA-2015-158939,11/26/2015,12/1/2015,EA-14035
CA-2016-117408,8/31/2016,9/6/2016,TP-21130
CA-2016-142398,4/12/2016,4/16/2016,BP-11290
CA-2016-105277,12/4/2016,12/8/2016,LM-17065
CA-2016-112060,12/4/2016,12/9/2016,KT-16465
CA-2014-105270,11/11/2014,11/18/2014,AP-10915
US-2015-159513,4/2/2015,4/9/2015,JD-15790
CA-2015-155586,12/12/2015,12/16/2015,XP-21865
CA-2017-141117,10/2/2017,10/8/2017,JK-16090
CA-2017-115070,4/10/2017,4/14/2017,MG-18205
CA-2017-140186,9/29/2017,10/2/2017,PG-18820
CA-2014-124856,9/29/2014,10/3/2014,LD-17005
CA-2014-166716,8/20/2014,8/25/2014,CR-12730
CA-2014-123225,7/11/2014,7/14/2014,MN-17935
CA-2015-163440,3/22/2015,3/24/2015,RD-19900
US-2017-106796,5/12/2017,5/19/2017,JP-16135
CA-2017-113873,11/13/2017,11/19/2017,KE-16420
CA-2016-149783,9/4/2016,9/7/2016,DL-13315
CA-2016-125017,2/6/2016,2/11/2016,KB-16240
US-2015-163279,3/22/2015,3/26/2015,JD-16150
CA-2015-150196,7/2/2015,7/3/2015,SR-20740
US-2015-106495,6/15/2015,6/17/2015,AC-10450
CA-2014-124730,11/26/2014,11/26/2014,LS-17245
CA-2017-117632,5/12/2017,5/18/2017,CS-12175
CA-2014-115056,5/2/2014,5/2/2014,AR-10510
CA-2017-161067,9/3/2017,9/6/2017,KB-16405
CA-2016-122063,12/3/2016,12/7/2016,MM-17920
CA-2015-111206,7/18/2015,7/22/2015,RF-19735
CA-2016-142895,7/21/2016,7/26/2016,BP-11290
CA-2015-101868,6/9/2015,6/16/2015,MJ-17740
CA-2017-133207,11/27/2017,12/3/2017,DO-13645
CA-2015-132948,3/27/2015,4/3/2015,MV-17485
CA-2015-134992,9/22/2015,9/26/2015,MG-17875
CA-2015-126725,11/17/2015,11/21/2015,BS-11665
CA-2015-121783,11/10/2015,11/14/2015,PO-19180
US-2014-138835,9/10/2014,9/14/2014,DA-13450
CA-2015-112214,8/5/2015,8/11/2015,AH-10690
US-2017-153255,9/3/2017,9/7/2017,JK-15730
CA-2015-108119,11/1/2015,11/8/2015,MS-17530
CA-2015-157434,4/29/2015,5/4/2015,JK-15640
CA-2016-101525,5/1/2016,5/4/2016,CM-12235
US-2014-117968,8/5/2014,8/7/2014,RS-19420
CA-2016-158211,1/4/2016,1/8/2016,BP-11185
CA-2016-152247,11/7/2016,11/12/2016,MA-17995
CA-2016-128223,6/14/2016,6/14/2016,EB-13705
CA-2016-154235,9/24/2016,9/28/2016,RD-19900
CA-2017-129910,3/30/2017,4/3/2017,ME-17320
CA-2017-133095,6/4/2017,6/4/2017,EH-14005
CA-2015-130554,4/7/2015,4/9/2015,FM-14290
CA-2014-152443,5/21/2014,5/26/2014,FG-14260
CA-2016-133319,9/5/2016,9/11/2016,MV-17485
CA-2016-133935,9/18/2016,9/22/2016,JW-15220
CA-2016-136301,3/13/2016,3/15/2016,EH-13765
US-2014-109456,10/16/2014,10/17/2014,LS-17245
CA-2017-151596,10/8/2017,10/11/2017,BP-11050
CA-2015-147879,5/7/2015,5/12/2015,CC-12220
CA-2016-166625,4/14/2016,4/17/2016,JM-15580
CA-2016-146157,11/21/2016,11/26/2016,RD-19720
CA-2017-159954,9/10/2017,9/14/2017,SS-20410
CA-2017-100825,9/9/2017,9/14/2017,KD-16495
CA-2014-168305,11/1/2014,11/8/2014,PL-18925
CA-2016-167682,4/3/2016,4/9/2016,ZD-21925
CA-2017-108000,1/12/2017,1/16/2017,LS-16945
CA-2015-146465,11/20/2015,11/24/2015,PB-18805
CA-2016-159639,11/27/2016,12/2/2016,PC-18745
US-2017-153948,11/6/2017,11/6/2017,FM-14290
US-2016-113985,12/2/2016,12/7/2016,KD-16495
CA-2016-155383,12/17/2016,12/22/2016,SC-20680
CA-2014-120432,8/24/2014,8/26/2014,DW-13585
US-2015-126977,9/17/2015,9/23/2015,PF-19120
CA-2016-130288,11/26/2016,11/30/2016,DK-13225
CA-2017-146458,11/19/2017,11/22/2017,RB-19435
CA-2017-150420,6/3/2017,6/8/2017,GD-14590
US-2014-118997,4/8/2014,4/12/2014,RA-19885
CA-2014-114314,10/11/2014,10/15/2014,DB-13555
US-2017-169551,7/7/2017,7/9/2017,RL-19615
CA-2016-103107,7/4/2016,7/4/2016,RB-19465
CA-2017-122077,5/19/2017,5/25/2017,JF-15295
CA-2017-112431,10/12/2017,10/14/2017,RW-19690
CA-2016-151092,8/6/2016,8/13/2016,VG-21790
CA-2014-104178,8/25/2014,8/29/2014,JM-15265
CA-2015-115924,9/14/2015,9/18/2015,BE-11455
CA-2017-161046,3/5/2017,3/5/2017,CB-12535
US-2017-141698,4/15/2017,4/21/2017,SD-20485
US-2014-105151,3/30/2014,3/31/2014,SG-20890
CA-2014-155796,11/11/2014,11/15/2014,TS-21430
CA-2016-127138,3/12/2016,3/15/2016,DK-13225
CA-2017-150602,2/9/2017,2/14/2017,ML-17395
CA-2014-140732,11/11/2014,11/13/2014,MA-17560
CA-2017-119011,8/20/2017,8/25/2017,LR-17035
CA-2016-166912,1/15/2016,1/17/2016,BE-11335
CA-2014-141726,7/20/2014,7/22/2014,CC-12145
CA-2017-115105,2/6/2017,2/11/2017,BD-11770
CA-2015-143980,12/25/2015,12/29/2015,JK-15640
CA-2016-135636,10/8/2016,10/13/2016,DB-13615
CA-2017-102155,7/13/2017,7/17/2017,RR-19525
CA-2017-116953,4/24/2017,4/25/2017,SV-20935
CA-2014-117765,9/7/2014,9/13/2014,RB-19465
CA-2016-114895,11/21/2016,11/28/2016,MV-18190
CA-2017-112984,9/16/2017,9/18/2017,EH-14185
CA-2016-163776,7/19/2016,7/25/2016,JS-16030
US-2017-163300,9/15/2017,9/21/2017,ES-14020
CA-2016-162187,12/11/2016,12/11/2016,NS-18640
US-2014-112991,12/10/2014,12/14/2014,SH-19975
CA-2014-124079,12/13/2014,12/17/2014,RF-19345
US-2017-146878,9/21/2017,9/27/2017,DL-12865
CA-2017-107244,9/7/2017,9/11/2017,AG-10390
CA-2015-100657,11/2/2015,11/7/2015,SW-20245
CA-2017-129581,12/11/2017,12/18/2017,KN-16390
CA-2017-129028,4/1/2017,4/3/2017,GB-14530
CA-2015-135580,12/30/2015,1/3/2016,CL-12565
CA-2016-159016,3/10/2016,3/11/2016,KF-16285
CA-2014-102652,4/6/2014,4/12/2014,AY-10555
CA-2014-152422,10/5/2014,10/10/2014,BD-11635
US-2016-156692,8/13/2016,8/13/2016,HG-15025
CA-2014-130869,11/17/2014,11/21/2014,CB-12025
US-2017-128832,4/24/2017,4/27/2017,LS-16945
CA-2017-139717,8/24/2017,8/26/2017,DM-13015
CA-2017-136007,2/23/2017,3/2/2017,AC-10615
CA-2016-157364,11/19/2016,11/21/2016,LT-17110
US-2016-112970,11/14/2016,11/15/2016,TB-21250
US-2017-152492,7/6/2017,7/6/2017,AH-10585
CA-2016-101168,12/25/2016,1/1/2017,SS-20140
CA-2017-104010,4/23/2017,4/25/2017,TD-20995
CA-2015-130253,12/14/2015,12/18/2015,PP-18955
US-2015-155369,4/19/2015,4/25/2015,PG-18820
CA-2016-131205,9/4/2016,9/8/2016,AA-10645
