Order ID,Product ID,Customer ID,Ship Mode,Sales,Quantity,Discount,Profit
CA-2015-136196,FUR-FU-10004017,TP-21415,Standard Class,322.59,3,0.0,64.518
CA-2017-106068,OFF-BI-10000962,RB-19330,Standard Class,9.762,3,0.8,-15.1311
CA-2017-106068,OFF-ST-10004507,RB-19330,Standard Class,13.72,1,0.2,1.2005
CA-2017-106068,TEC-AC-10002942,RB-19330,Standard Class,55.2,1,0.2,-2.07
CA-2017-106068,OFF-ST-10002344,RB-19330,Standard Class,259.136,4,0.2,-58.3056
CA-2017-100160,OFF-LA-10002475,CB-12025,Standard Class,29.24,5,0.2,9.8685
CA-2017-100160,OFF-PA-10003072,CB-12025,Standard Class,15.552,3,0.2,5.4432
CA-2017-100160,OFF-EN-10001509,CB-12025,Standard Class,4.896,3,0.2,1.6524
CA-2016-139689,OFF-BI-10004781,MP-17965,Standard Class,38.088,4,0.7,-27.9312
CA-2016-139689,OFF-BI-10000145,MP-17965,Standard Class,2.808,3,0.7,-1.9656
CA-2015-101091,TEC-AC-10003280,SW-20245,Second Class,47.984,2,0.2,0.5998
CA-2015-101091,OFF-BI-10001107,SW-20245,Second Class,26.064,6,0.7,-19.9824
CA-2014-126907,OFF-PA-10000533,SM-20950,Standard Class,15.696,3,0.2,5.1012
US-2016-164588,OFF-AR-10003056,AP-10915,Standard Class,12.84,3,0.0,3.7236
CA-2017-115546,TEC-PH-10002834,AH-10465,Standard Class,539.97,3,0.0,134.9925
CA-2017-115546,OFF-ST-10002214,AH-10465,Standard Class,22.58,2,0.0,5.8708
CA-2015-163587,OFF-LA-10004484,EP-13915,Standard Class,16.52,4,0.0,7.5992
CA-2015-163587,OFF-BI-10003091,EP-13915,Standard Class,671.94,3,0.0,315.8118
US-2017-106131,TEC-AC-10003027,TP-21565,First Class,169.064,7,0.2,-14.7931
US-2017-106131,OFF-ST-10003638,TP-21565,First Class,168.624,9,0.2,14.7546
CA-2015-160213,OFF-PA-10003848,AR-10825,Standard Class,19.44,3,0.0,9.3312
CA-2014-157924,OFF-ST-10002352,HA-14920,First Class,31.92,4,0.0,8.2992
CA-2014-157924,FUR-CH-10000229,HA-14920,First Class,433.568,2,0.2,-65.0352
CA-2015-100216,OFF-PA-10000788,HJ-14875,First Class,31.104,6,0.2,10.8864
CA-2015-100216,OFF-PA-10002968,HJ-14875,First Class,54.816,3,0.2,17.8152
CA-2017-100601,OFF-ST-10002486,JK-15370,Standard Class,48.86,7,0.0,0.9772
CA-2016-152163,OFF-BI-10002215,JF-15355,Same Day,14.2,2,0.0,6.532
CA-2016-152163,OFF-PA-10000788,JF-15355,Same Day,12.96,2,0.0,6.2208
CA-2016-152163,OFF-BI-10003364,JF-15355,Same Day,58.34,2,0.0,28.0032
CA-2015-154340,OFF-AR-10003582,EK-13795,First Class,56.3,2,0.0,15.764
CA-2014-128846,TEC-PH-10003273,RS-19765,Standard Class,629.95,5,0.0,163.787
CA-2014-128846,OFF-PA-10000100,RS-19765,Standard Class,122.97,3,0.0,60.2553
CA-2016-148593,OFF-PA-10001776,BD-11320,Second Class,46.35,5,0.0,21.7845
US-2017-119039,OFF-BI-10004182,BF-11170,Standard Class,14.976,9,0.2,5.4288
CA-2017-128426,OFF-BI-10000756,JK-15730,Standard Class,4.24,5,0.8,-6.36
US-2017-136868,TEC-AC-10001539,CR-12820,Standard Class,319.96,4,0.0,115.1856
US-2017-136868,OFF-PA-10002377,CR-12820,Standard Class,17.04,3,0.0,7.668
US-2017-136868,OFF-ST-10000991,CR-12820,Standard Class,344.91,3,0.0,10.3473
CA-2016-143749,FUR-BO-10002853,AG-10300,First Class,81.94,1,0.0,20.485
CA-2016-111493,TEC-AC-10004510,CM-12160,First Class,98.16,6,0.0,9.816
CA-2017-112536,OFF-BI-10003712,SG-20890,Standard Class,6.874,7,0.8,-10.6547
CA-2017-112536,OFF-BI-10002571,SG-20890,Standard Class,1.996,1,0.8,-3.2934
CA-2017-112536,OFF-ST-10004835,SG-20890,Standard Class,8.928,2,0.2,0.6696
CA-2016-157714,OFF-PA-10004022,CS-12175,Second Class,9.99,1,0.0,4.4955
CA-2017-166709,TEC-CO-10004722,HL-15040,Standard Class,10499.97,3,0.0,5039.9856
CA-2015-129392,OFF-PA-10004248,DM-13015,Same Day,21.12,5,0.2,6.6
CA-2015-150875,FUR-TA-10000577,HK-14890,Standard Class,696.42,2,0.0,160.1766
CA-2015-150875,TEC-PH-10001254,HK-14890,Standard Class,304.776,3,0.2,22.8582
CA-2015-154200,OFF-AR-10001044,BG-11740,Standard Class,51.98,2,0.0,15.0742
CA-2016-124233,FUR-FU-10002597,CK-12595,Standard Class,24.7,5,0.0,10.374
US-2015-134271,OFF-LA-10004093,RF-19735,Second Class,21.93,3,0.0,10.3071
US-2016-161683,OFF-AP-10000179,CJ-12010,Standard Class,394.816,4,0.2,93.7688
US-2016-161683,OFF-BI-10001072,CJ-12010,Standard Class,18.192,4,0.7,-14.5536
CA-2015-143105,OFF-LA-10004093,MA-17560,Same Day,7.31,1,0.0,3.4357
CA-2015-143105,TEC-CO-10002095,MA-17560,Same Day,799.984,2,0.2,249.995
CA-2015-143105,OFF-PA-10002713,MA-17560,Same Day,41.28,6,0.0,18.9888
CA-2015-143105,OFF-PA-10002254,MA-17560,Same Day,184.66,7,0.0,84.9436
CA-2014-145387,OFF-AR-10001683,AM-10705,Second Class,49.25,5,0.0,18.715
CA-2014-145387,OFF-PA-10002195,AM-10705,Second Class,10.16,2,0.0,4.7752
CA-2014-145387,FUR-FU-10002364,AM-10705,Second Class,14.76,2,0.0,4.2804
CA-2014-145387,OFF-BI-10004001,AM-10705,Second Class,34.08,2,0.0,15.6768
CA-2014-145387,FUR-FU-10000023,AM-10705,Second Class,17.67,3,0.0,7.7748
CA-2014-145387,FUR-CH-10002320,AM-10705,Second Class,1604.9,5,0.0,481.47
CA-2014-145387,FUR-TA-10003238,AM-10705,Second Class,385.686,1,0.3,-60.6078
CA-2017-109715,OFF-PA-10004965,AH-10585,Standard Class,15.984,2,0.2,4.995
CA-2014-166457,OFF-PA-10003016,PF-19120,Second Class,9.42,3,0.0,4.239
CA-2014-166457,OFF-AR-10003651,PF-19120,Second Class,6.56,2,0.0,1.9024
CA-2014-166457,OFF-PA-10001363,PF-19120,Second Class,24.56,2,0.0,11.5432
CA-2016-164637,OFF-BI-10003876,RD-19480,Standard Class,128.4,3,0.0,64.2
CA-2014-103590,OFF-EN-10004007,JL-15505,Standard Class,62.28,4,0.0,29.2716
CA-2015-111234,OFF-LA-10002271,AB-10600,Standard Class,9.24,3,0.0,4.4352
CA-2017-149881,FUR-BO-10003894,NC-18535,First Class,482.664,8,0.15,85.176
CA-2017-149881,TEC-MA-10000418,NC-18535,First Class,4799.984,2,0.2,359.9988
CA-2017-134565,OFF-PA-10004243,TB-21400,Second Class,37.94,2,0.0,18.2112
CA-2017-134565,OFF-BI-10001759,TB-21400,Second Class,18.288,6,0.2,6.6294
CA-2017-134565,TEC-MA-10001570,TB-21400,Second Class,385.8,5,0.2,130.2075
CA-2017-134565,OFF-ST-10004804,TB-21400,Second Class,102.96,2,0.0,1.0296
CA-2017-134565,FUR-BO-10001519,TB-21400,Second Class,174.42,3,0.0,41.8608
CA-2016-108644,OFF-BI-10000343,SJ-20215,First Class,1.964,2,0.8,-3.2406
US-2014-102631,FUR-FU-10003930,EB-13840,Standard Class,94.428,3,0.6,-42.4926
CA-2017-120327,OFF-FA-10004854,WB-21850,Standard Class,45.92,4,0.0,21.5824
CA-2015-154970,FUR-CH-10003396,SR-20740,Standard Class,61.584,1,0.2,-6.9282
CA-2016-113803,OFF-PA-10001994,VG-21805,First Class,22.48,1,0.0,10.3408
CA-2017-100223,FUR-FU-10003601,LS-16945,Standard Class,332.028,9,0.6,-348.6294
CA-2017-100223,OFF-BI-10003429,LS-16945,Standard Class,11.394,9,0.8,-17.6607
CA-2017-100223,OFF-PA-10000232,LS-16945,Standard Class,15.552,3,0.2,5.6376
CA-2017-100223,OFF-PA-10002195,LS-16945,Standard Class,31.104,6,0.2,11.2752
CA-2017-100223,OFF-BI-10004492,LS-16945,Standard Class,6.316,1,0.8,-10.4214
CA-2014-168823,OFF-PA-10004000,MA-17560,First Class,11.352,3,0.2,4.1151
CA-2014-168823,OFF-LA-10004425,MA-17560,First Class,20.808,9,0.2,7.0227
CA-2016-162404,OFF-BI-10000948,NF-18475,Standard Class,11.416,4,0.8,-18.8364
CA-2017-104024,OFF-AR-10001972,MD-17860,Second Class,9.408,7,0.2,0.7056
CA-2017-147144,OFF-AR-10004587,MZ-17335,First Class,19.83,1,0.0,5.949
CA-2017-158673,OFF-PA-10000994,KB-16600,Standard Class,209.7,2,0.0,100.656
CA-2014-133704,OFF-AP-10001366,MA-17995,Standard Class,43.92,4,0.0,11.8584
CA-2014-133704,OFF-BI-10001636,MA-17995,Standard Class,20.232,3,0.2,6.5754
CA-2016-159142,TEC-PH-10001448,ME-17320,First Class,149.97,3,0.0,5.9988
CA-2016-159142,OFF-PA-10001776,ME-17320,First Class,27.81,3,0.0,13.0707
CA-2014-138436,TEC-AC-10002323,JD-15895,Standard Class,66.3,3,0.0,8.619
CA-2017-117702,OFF-AR-10004582,LS-16975,Standard Class,1.64,1,0.0,0.738
CA-2017-117702,FUR-FU-10000576,LS-16975,Standard Class,1049.2,5,0.0,272.792
CA-2017-117702,FUR-FU-10004270,LS-16975,Standard Class,20.9,5,0.0,7.524
CA-2016-157336,OFF-BI-10004236,SJ-20500,Second Class,88.08,6,0.0,40.5168
CA-2016-157336,FUR-CH-10004997,SJ-20500,Second Class,751.92,4,0.0,150.384
CA-2014-168130,FUR-CH-10000988,BS-11365,Same Day,887.103,7,0.1,177.4206
CA-2015-155068,TEC-PH-10004897,RA-19285,Same Day,55.944,7,0.2,-13.2867
CA-2015-155068,OFF-AR-10002656,RA-19285,Same Day,10.688,2,0.2,2.2712
CA-2015-155068,TEC-PH-10004924,RA-19285,Same Day,11.824,2,0.2,1.0346
CA-2017-163160,OFF-PA-10003127,TS-21610,First Class,63.312,3,0.2,20.5764
CA-2017-163160,OFF-BI-10000778,TS-21610,First Class,96.784,4,0.8,-145.176
CA-2017-163160,FUR-FU-10001424,TS-21610,First Class,10.476,3,0.6,-6.8094
CA-2015-101924,OFF-BI-10000962,KB-16585,Standard Class,9.762,2,0.7,-6.8334
CA-2016-124793,FUR-CH-10002880,MM-18280,First Class,196.784,2,0.2,-22.1382
CA-2017-118367,OFF-EN-10004386,LO-17170,Second Class,47.98,2,0.0,23.99
CA-2017-164819,OFF-LA-10001045,RS-19420,Second Class,13.05,5,0.0,6.003
CA-2017-158344,TEC-AC-10002006,CC-12475,Standard Class,63.96,4,0.0,19.8276
CA-2017-123351,OFF-AP-10001242,KT-16480,Standard Class,80.48,1,0.0,24.144
CA-2017-110429,OFF-BI-10000216,DM-13015,Standard Class,11.673,3,0.7,-7.782
US-2016-131611,FUR-TA-10002774,EP-13915,Standard Class,863.128,8,0.3,-160.2952
US-2016-131611,OFF-BI-10004364,EP-13915,Standard Class,3.564,3,0.8,-6.237
US-2016-131611,FUR-BO-10000780,EP-13915,Standard Class,956.6648,7,0.32,-225.0976
US-2016-131611,OFF-BI-10001989,EP-13915,Standard Class,12.588,3,0.8,-20.1408
US-2016-131611,TEC-AC-10004001,EP-13915,Standard Class,171.96,5,0.2,45.1395
US-2017-124821,FUR-TA-10000688,AM-10705,Second Class,871.4,4,0.0,148.138
CA-2015-166975,FUR-FU-10003930,SH-20635,Standard Class,692.472,11,0.2,190.4298
CA-2016-123806,FUR-FU-10000965,LA-16780,Second Class,207.76,4,0.0,85.1816
US-2017-158505,TEC-PH-10004071,SF-20200,Same Day,71.928,9,0.2,6.2937
US-2017-158505,OFF-AR-10001044,SF-20200,Same Day,25.99,1,0.0,7.5371
CA-2015-142692,OFF-BI-10004140,AG-10495,Standard Class,3.592,1,0.2,1.1225
CA-2015-123456,OFF-AP-10002684,KN-16450,Standard Class,48.632,2,0.8,-121.58
CA-2017-151358,OFF-ST-10000046,NF-18595,Standard Class,323.1,2,0.0,61.389
US-2016-107440,TEC-MA-10001047,BS-11365,Standard Class,9099.93,7,0.0,2365.9818
US-2016-107440,FUR-FU-10000550,BS-11365,Standard Class,9.96,2,0.0,3.2868
US-2016-107440,OFF-BI-10002432,BS-11365,Standard Class,25.3,5,0.0,11.891
CA-2014-166989,OFF-PA-10004470,RM-19675,Standard Class,11.36,2,0.0,5.2256
CA-2014-166989,FUR-CH-10001797,RM-19675,Standard Class,69.264,2,0.1,14.6224
CA-2014-103100,OFF-LA-10003720,AB-10105,First Class,3.69,1,0.0,1.7343
CA-2014-103100,OFF-BI-10004600,AB-10105,First Class,1103.97,3,0.0,496.7865
CA-2015-105690,FUR-BO-10003965,CA-11965,Second Class,246.1328,2,0.32,-76.0116
CA-2015-105690,OFF-LA-10000240,CA-11965,Second Class,11.696,2,0.2,3.9474
CA-2015-105690,TEC-CO-10001571,CA-11965,Second Class,439.992,1,0.2,164.997
CA-2017-127516,OFF-ST-10000736,EH-14005,Standard Class,64.784,1,0.2,-12.9568
US-2015-117184,OFF-BI-10002082,ON-18715,Standard Class,33.28,5,0.8,-49.92
US-2015-117184,OFF-PA-10002250,ON-18715,Standard Class,14.088,3,0.2,4.9308
CA-2017-102407,OFF-AR-10000122,AT-10435,Second Class,11.16,2,0.0,2.79
CA-2017-102407,FUR-TA-10003748,AT-10435,Second Class,896.328,9,0.2,22.4082
CA-2017-102407,OFF-AP-10001394,AT-10435,Second Class,189.0,1,0.0,68.04
CA-2017-130967,TEC-PH-10004896,EB-13870,Standard Class,53.982,3,0.4,-10.7964
CA-2017-101581,FUR-TA-10002607,DW-13195,Standard Class,177.225,5,0.5,-120.513
CA-2017-169124,FUR-FU-10001215,MB-17305,Standard Class,129.39,3,0.0,54.3438
CA-2017-117261,OFF-ST-10000419,TH-21235,Standard Class,54.32,4,0.0,0.5432
CA-2017-129021,TEC-PH-10001459,PO-18850,Second Class,4367.896,13,0.2,327.5922
CA-2017-129021,OFF-PA-10000241,PO-18850,Second Class,49.568,2,0.2,15.49
CA-2017-129021,OFF-AP-10003040,PO-18850,Second Class,161.376,6,0.2,12.1032
CA-2017-129021,FUR-FU-10001852,PO-18850,Second Class,2.784,2,0.2,0.4176
CA-2017-129021,OFF-PA-10000141,PO-18850,Second Class,8.72,5,0.2,2.943
CA-2014-123253,OFF-AR-10002804,DE-13255,Second Class,3.912,1,0.2,1.0269
CA-2016-121601,OFF-EN-10003862,MO-17500,Same Day,59.752,7,0.2,19.4194
CA-2014-162278,FUR-FU-10000448,AH-10585,Second Class,63.92,4,0.0,3.196
CA-2014-162278,TEC-PH-10000526,AH-10585,Second Class,383.96,5,0.2,38.396
CA-2016-161095,OFF-BI-10002764,CS-12250,Same Day,7.752,3,0.2,2.8101
CA-2016-161095,OFF-BI-10001524,CS-12250,Same Day,33.568,2,0.2,11.7488
CA-2014-125829,TEC-PH-10001079,WB-21850,Standard Class,666.344,7,0.2,66.6344
CA-2014-125829,FUR-TA-10002041,WB-21850,Standard Class,573.728,4,0.2,-64.5444
CA-2014-125829,OFF-BI-10001036,WB-21850,Standard Class,21.936,3,0.2,8.226
CA-2014-125829,OFF-PA-10000223,WB-21850,Standard Class,19.44,3,0.0,9.3312
CA-2014-125829,TEC-MA-10003246,WB-21850,Standard Class,447.968,4,0.2,139.99
CA-2014-123127,OFF-AP-10001962,SP-20620,Standard Class,16.78,2,0.0,4.195
CA-2015-115945,OFF-AR-10004062,AB-10165,Standard Class,20.96,2,0.0,5.24
CA-2015-115945,OFF-BI-10004330,AB-10165,Standard Class,88.752,3,0.2,27.735
CA-2015-115945,OFF-ST-10001963,AB-10165,Standard Class,304.23,3,0.0,9.1269
CA-2015-136735,OFF-EN-10002230,HA-14920,Standard Class,167.86,2,0.0,78.8942
US-2017-136189,FUR-FU-10000175,DC-13285,Standard Class,82.38,6,0.0,25.5378
CA-2014-152345,TEC-PH-10004897,ST-20530,Second Class,23.976,3,0.2,-5.6943
CA-2014-152345,OFF-ST-10003123,ST-20530,Second Class,33.29,1,0.0,7.9896
US-2015-147662,OFF-BI-10001658,KB-16315,Standard Class,14.952,2,0.7,-11.9616
US-2015-147662,TEC-PH-10002834,KB-16315,Standard Class,323.982,3,0.4,-80.9955
US-2015-147662,OFF-BI-10002160,KB-16315,Standard Class,2.286,2,0.7,-1.6764
US-2015-147662,OFF-AR-10004999,KB-16315,Standard Class,14.352,3,0.2,0.897
US-2015-147662,TEC-AC-10003280,KB-16315,Standard Class,71.976,3,0.2,0.8997
CA-2016-153346,OFF-AR-10000315,TB-21355,First Class,9.21,3,0.0,2.3025
CA-2016-153346,OFF-PA-10000007,TB-21355,First Class,18.0,5,0.0,8.28
CA-2017-118360,OFF-PA-10000791,JC-15775,Standard Class,42.93,9,0.0,19.3185
CA-2017-149853,OFF-PA-10000556,PO-18850,Standard Class,15.552,3,0.2,5.4432
CA-2017-149853,OFF-AP-10000804,PO-18850,Standard Class,17.92,5,0.2,1.12
CA-2017-107909,TEC-AC-10001998,SS-20875,Standard Class,19.99,1,0.0,6.7966
CA-2017-107909,OFF-BI-10003476,SS-20875,Standard Class,22.92,5,0.2,8.022
CA-2015-112375,TEC-AC-10003237,RD-19720,Standard Class,50.88,6,0.2,14.628
CA-2015-112375,OFF-EN-10003798,RD-19720,Standard Class,27.312,2,0.2,9.2178
CA-2015-154795,OFF-EN-10003068,GZ-14470,Standard Class,7.92,1,0.2,2.772
CA-2015-154795,FUR-FU-10002088,GZ-14470,Standard Class,14.368,2,0.2,3.9512
CA-2015-125234,TEC-AC-10000158,SN-20710,Standard Class,107.97,3,0.0,22.6737
CA-2015-125234,OFF-PA-10000482,SN-20710,Standard Class,113.82,3,0.0,53.4954
CA-2017-133501,OFF-PA-10004888,DK-12895,Standard Class,5.184,1,0.2,1.8144
US-2014-129609,OFF-AR-10003478,VM-21835,Same Day,16.28,2,0.0,6.512
CA-2017-130309,OFF-ST-10003208,GB-14575,Standard Class,544.38,3,0.0,157.8702
CA-2017-105410,OFF-BI-10004970,ND-18370,First Class,19.824,6,0.2,6.6906
CA-2017-105410,TEC-PH-10000038,ND-18370,First Class,657.504,6,0.2,-131.5008
CA-2017-105410,TEC-AC-10001552,ND-18370,First Class,99.54,2,0.0,10.9494
CA-2017-105410,TEC-AC-10002926,ND-18370,First Class,199.96,4,0.0,85.9828
CA-2016-120355,FUR-CH-10001394,MM-17260,Standard Class,631.782,2,0.1,140.396
CA-2016-120355,FUR-FU-10004053,MM-17260,Standard Class,60.72,3,0.0,26.1096
CA-2017-169894,OFF-BI-10004230,MV-17485,Second Class,20.724,2,0.7,-15.1976
CA-2017-169894,OFF-ST-10000060,MV-17485,Second Class,415.872,8,0.2,-41.5872
US-2017-100482,OFF-ST-10001325,JL-15130,Standard Class,16.768,2,0.2,1.4672
US-2017-100482,TEC-AC-10003441,JL-15130,Standard Class,27.12,2,0.2,-4.746
CA-2017-107748,TEC-PH-10003215,AG-10330,Second Class,95.84,4,0.2,34.742
CA-2017-107748,OFF-PA-10002005,AG-10330,Second Class,12.96,2,0.0,6.2208
CA-2017-153654,OFF-BI-10004465,MD-17860,Second Class,19.008,8,0.7,-12.672
CA-2015-155600,OFF-BI-10000545,RO-19780,Second Class,1598.058,7,0.7,-1065.372
CA-2015-155600,OFF-AR-10003752,RO-19780,Second Class,36.96,4,0.2,12.012
CA-2017-162565,OFF-PA-10001937,RR-19315,Same Day,10.368,2,0.2,3.6288
CA-2017-162565,FUR-FU-10004306,RR-19315,Same Day,77.72,1,0.6,-66.062
CA-2017-162565,FUR-CH-10003973,RR-19315,Same Day,520.464,2,0.3,-14.8704
CA-2016-127642,OFF-PA-10000565,CP-12340,First Class,111.96,2,0.0,54.8604
US-2017-163195,TEC-PH-10003875,LL-16840,Second Class,29.16,3,0.0,8.4564
CA-2017-111332,OFF-AR-10001953,NC-18340,Second Class,131.94,3,0.0,35.6238
CA-2017-111332,OFF-AR-10001374,NC-18340,Second Class,25.92,4,0.0,8.2944
CA-2017-111332,OFF-ST-10003816,NC-18340,Second Class,704.76,4,0.0,162.0948
CA-2017-111332,OFF-FA-10001843,NC-18340,Second Class,7.41,3,0.0,3.4827
CA-2017-111332,OFF-AR-10000657,NC-18340,Second Class,21.5,10,0.0,7.095
CA-2017-117044,OFF-FA-10000936,HA-14920,Second Class,10.528,4,0.2,3.29
CA-2017-117044,OFF-PA-10003657,HA-14920,Second Class,20.544,6,0.2,6.42
US-2016-165078,OFF-BI-10001989,MA-17995,Standard Class,104.9,5,0.0,50.352
US-2016-165078,OFF-AR-10002987,MA-17995,Standard Class,39.68,2,0.0,16.2688
US-2016-165078,OFF-LA-10000414,MA-17995,Standard Class,51.75,5,0.0,24.84
US-2017-169320,OFF-AR-10003602,LH-16900,Second Class,11.68,2,0.0,5.4896
US-2017-169320,TEC-AC-10002550,LH-16900,Second Class,159.75,5,0.0,11.1825
CA-2016-158575,OFF-AP-10002998,SB-20290,Standard Class,103.968,6,0.2,16.8948
CA-2014-166954,FUR-FU-10003708,BT-11305,Standard Class,303.25,5,0.0,63.6825
CA-2014-166954,OFF-AP-10001391,BT-11305,Standard Class,270.72,3,0.0,78.5088
CA-2014-166954,FUR-CH-10003973,BT-11305,Standard Class,1487.04,5,0.2,148.704
CA-2015-140830,OFF-EN-10000461,PS-18970,Second Class,17.48,2,0.0,8.2156
CA-2015-140830,OFF-EN-10002831,PS-18970,Second Class,71.88,2,0.0,32.346
CA-2015-152891,OFF-AR-10004648,TB-21625,Standard Class,60.45,3,0.0,16.3215
CA-2015-152891,FUR-TA-10001857,TB-21625,Standard Class,253.176,3,0.2,-31.647
US-2015-122784,OFF-BI-10000546,RA-19915,Standard Class,2.88,5,0.8,-4.464
US-2015-122784,FUR-BO-10004690,RA-19915,Standard Class,384.944,4,0.3,-126.4816
US-2015-122784,TEC-PH-10001557,RA-19915,Standard Class,153.584,2,0.2,13.4386
US-2015-122784,FUR-BO-10002545,RA-19915,Standard Class,913.43,5,0.3,-52.196
CA-2016-156811,OFF-AP-10001366,BP-11095,Standard Class,43.92,4,0.0,11.8584
CA-2016-156811,OFF-BI-10001628,BP-11095,Standard Class,25.032,3,0.2,7.8225
CA-2017-111556,OFF-PA-10003651,CD-11920,First Class,46.76,7,0.0,22.4448
CA-2017-111556,FUR-BO-10003159,CD-11920,First Class,183.968,2,0.2,-25.2956
CA-2017-111556,TEC-PH-10001459,CD-11920,First Class,1259.97,3,0.0,327.5922
CA-2017-111556,OFF-AR-10004602,CD-11920,First Class,68.97,3,0.0,19.3116
CA-2016-108868,OFF-AR-10001953,KB-16585,Standard Class,70.368,2,0.2,6.1572
CA-2016-108868,TEC-PH-10000923,KB-16585,Standard Class,59.96,5,0.2,21.7355
CA-2014-142965,OFF-ST-10002583,SW-20245,Same Day,25.984,1,0.2,-5.1968
CA-2014-142965,OFF-BI-10000977,SW-20245,Same Day,27.36,3,0.7,-21.888
CA-2016-148740,TEC-PH-10002549,AH-10690,Standard Class,361.376,2,0.2,27.1032
US-2014-138758,FUR-CH-10002880,JL-15835,Standard Class,172.186,2,0.3,-46.7362
US-2014-138758,FUR-FU-10003039,JL-15835,Standard Class,69.008,2,0.2,12.0764
CA-2016-131737,OFF-EN-10003055,GZ-14470,Same Day,199.9,5,0.0,89.955
CA-2016-131737,OFF-AP-10002945,GZ-14470,Same Day,901.95,3,0.0,297.6435
CA-2016-131737,FUR-FU-10004306,GZ-14470,Same Day,971.5,5,0.0,252.59
CA-2016-114538,OFF-AR-10002445,RC-19825,First Class,11.328,2,0.2,2.5488
CA-2014-127936,OFF-AR-10002445,CL-12565,First Class,21.24,3,0.0,8.0712
CA-2015-164336,TEC-AC-10002345,MW-18220,Standard Class,34.8,3,0.2,2.175
CA-2015-164336,OFF-ST-10001558,MW-18220,Standard Class,38.976,3,0.2,-2.436
CA-2016-100041,OFF-PA-10001622,BF-10975,Standard Class,9.08,2,0.0,4.086
CA-2016-100041,OFF-PA-10000418,BF-10975,Standard Class,314.55,3,0.0,150.984
CA-2016-100041,OFF-BI-10000343,BF-10975,Standard Class,4.91,1,0.0,2.3077
US-2014-154879,OFF-LA-10004425,SN-20710,Standard Class,5.78,2,0.0,2.7166
US-2014-154879,OFF-AR-10001897,SN-20710,Standard Class,107.94,6,0.0,30.2232
CA-2014-130624,OFF-PA-10003883,TB-21280,First Class,19.65,3,0.0,9.039
CA-2014-130624,TEC-PH-10003963,TB-21280,First Class,617.97,3,0.0,160.6722
CA-2014-130624,OFF-AP-10001303,TB-21280,First Class,59.7,3,0.0,26.865
CA-2017-132339,OFF-BI-10003925,JB-15400,Standard Class,387.99,1,0.0,182.3553
CA-2014-153983,TEC-PH-10004586,AH-10210,Standard Class,575.92,2,0.2,71.99
CA-2014-153983,OFF-FA-10003495,AH-10210,Standard Class,30.4,5,0.0,15.2
CA-2017-112900,OFF-BI-10002867,KL-16645,Second Class,478.24,8,0.0,219.9904
CA-2014-160157,FUR-FU-10003773,MH-17455,Standard Class,190.848,3,0.2,-21.4704
CA-2014-139633,OFF-BI-10002954,EC-14050,Standard Class,5.484,4,0.7,-4.0216
CA-2015-163090,OFF-SU-10002537,GH-14665,Second Class,40.92,5,0.2,3.069
CA-2014-117016,OFF-AR-10001374,SC-20095,Standard Class,15.552,3,0.2,2.3328
CA-2017-159464,OFF-AP-10001492,TB-21355,First Class,17.24,2,0.0,4.4824
CA-2017-159464,FUR-BO-10003546,TB-21355,First Class,302.94,3,0.0,75.735
CA-2017-159464,TEC-PH-10002185,TB-21355,First Class,34.75,5,0.0,15.6375
CA-2017-159464,OFF-BI-10000315,TB-21355,First Class,113.94,6,0.0,54.6912
CA-2017-159464,TEC-PH-10002350,TB-21355,First Class,55.98,2,0.0,15.6744
US-2017-103226,OFF-PA-10002666,DW-13195,Standard Class,27.18,3,0.0,12.231
CA-2017-119452,FUR-CH-10004495,CL-12565,Standard Class,1805.88,6,0.0,523.7052
CA-2017-147725,OFF-AR-10001725,LT-17110,Same Day,70.95,3,0.0,18.447
CA-2016-168893,OFF-FA-10002280,AP-10915,Second Class,20.0,4,0.0,9.6
CA-2016-168893,OFF-AR-10001770,AP-10915,Second Class,7.98,3,0.0,2.0748
CA-2016-168893,FUR-FU-10002885,AP-10915,Second Class,24.1,5,0.0,9.158
CA-2016-168893,OFF-AR-10003772,AP-10915,Second Class,8.75,1,0.0,2.625
CA-2016-168893,FUR-TA-10003392,AP-10915,Second Class,842.94,3,0.0,160.1586
CA-2016-163398,OFF-BI-10000014,CB-12415,Standard Class,2.182,1,0.8,-3.6003
CA-2016-163398,OFF-AR-10003217,CB-12415,Standard Class,27.384,7,0.2,2.7384
CA-2016-163398,OFF-AP-10002403,CB-12415,Standard Class,26.406,3,0.8,-71.2962
CA-2016-162726,OFF-PA-10001972,MT-17815,Standard Class,10.368,2,0.2,3.6288
CA-2016-162726,OFF-PA-10004041,MT-17815,Standard Class,23.68,4,0.2,7.4
US-2016-111290,TEC-AC-10004975,DK-13375,Standard Class,109.95,1,0.0,36.2835
US-2016-111290,OFF-ST-10001932,DK-13375,Standard Class,965.85,5,0.0,135.219
US-2016-111290,OFF-AR-10001761,DK-13375,Standard Class,29.2,5,0.0,10.512
US-2016-111290,OFF-PA-10002262,DK-13375,Standard Class,32.4,5,0.0,15.552
US-2014-147704,OFF-EN-10004483,SR-20740,Standard Class,78.35,5,0.0,36.8245
US-2014-147704,OFF-PA-10003270,SR-20740,Standard Class,31.68,6,0.0,14.256
US-2014-147704,OFF-BI-10001634,SR-20740,Standard Class,29.12,4,0.0,14.2688
US-2014-147704,OFF-ST-10000675,SR-20740,Standard Class,169.45,5,0.0,42.3625
